,crop_points,entry_num,file,first_black_pixel,sf,text,is_header,relative_fbp,cq
585,"[4793, 4897]",40,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_40.png,57.5239371888,1.00919188051,"Towne House 77 Pitman St

",False,-2.01838376101,False
586,"[4915, 5028]",41,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_41.png,57.5239371888,1.00919188051,"Tyszkowski Katie 36 Arch St

",False,0.0,False
587,"[5037, 5161]",42,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_42.png,59.5423209498,1.00919188051,"University Apartments (Blackstone Blvd Inc)

",False,2.01838376101,True
588,"[5160, 5259]",43,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_43.png,170.553427805,1.00919188051,"50 Blackstone Blvd

",False,113.029490617,False
589,"[5280, 5403]",44,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_44.png,58.5331290693,1.00919188051,"University Apartments (Blackstone Blvd Inc)

",False,1.00919188051,True
590,"[5405, 5521]",45,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_45.png,170.553427805,1.00919188051,"225 University Av

",False,113.029490617,False
591,"[5525, 5653]",46,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_46.png,55.5055534278,1.00919188051,"University Heights Inc 1 Thomas Olney

",False,-2.01838376101,True
592,"[5647, 5745]",47,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_47.png,166.516660283,1.00919188051,"Common

",False,111.011106856,False
593,"[5769, 5893]",48,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_48.png,53.4871696668,1.00919188051,"Villa Versailles 300 Smithfield Rd (N Prov)

",False,-2.01838376101,False
594,"[5890, 6017]",49,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_49.png,53.4871696668,1.00919188051,"Washington Apartments 320 Wayland Av

",False,0.0,False
595,"[6013, 6141]",50,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_50.png,51.4687859058,1.00919188051,"Washington Apartments The 98 Irving Av

",False,-2.01838376101,False
596,"[6135, 6245]",51,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_51.png,50.4595940253,1.00919188051,"Waterman Manor The 126 Waterman-St

",False,-1.00919188051,False
597,"[6259, 6379]",52,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_52.png,50.4595940253,1.00919188051,"Waterman Street Apartments 2188 Waterman

",False,0.0,True
598,"[6381, 6475]",53,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_53.png,160.461509,1.00919188051,"St

",False,110.001914975,False
599,"[6501, 6625]",54,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_54.png,47.4320183838,1.00919188051,"Watson Apartments 102 Wayland Av

",False,-3.02757564152,False
600,"[6621, 6747]",55,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_55.png,47.4320183838,1.00919188051,"Waverly Apartments 170 Waverly St

",False,0.0,False
601,"[6743, 6865]",56,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_56.png,47.4320183838,1.00919188051,"Weiss James V 11 Medway St

",False,0.0,False
602,"[6863, 6989]",57,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_57.png,44.4044427422,1.00919188051,"Wesleyan Apartments 48 Wesleyan Av

",False,-3.02757564152,False
603,"[6989, 7107]",58,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_58.png,44.4044427422,1.00919188051,"Whitmarsh Apartments 78 Whitmarsh St

",False,0.0,False
604,"[7109, 7229]",59,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_59.png,43.3952508617,1.00919188051,"Wiggin Village 1108 Westminster St

",False,-1.00919188051,False
605,"[7231, 7357]",60,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_60.png,41.3768671007,1.00919188051,"Wiggin Village 109 Bridgham St

",False,-2.01838376101,False
606,"[7353, 7477]",61,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_61.png,41.3768671007,1.00919188051,"Wiggin Village 71 Bridgham St

",False,0.0,False
607,"[7475, 7599]",62,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_62.png,40.3676752202,1.00919188051,"Wiggin Village 159 Bridgham St

",False,-1.00919188051,False
608,"[7597, 7723]",63,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_63.png,39.3584833397,1.00919188051,"Williamsburg Apartments 1 High Service Av

",False,-1.00919188051,True
609,"[7719, 7827]",64,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_64.png,152.387973956,1.00919188051,"(N Prov)

",False,113.029490617,False
610,"[7841, 7967]",65,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_65.png,37.3400995787,1.00919188051,"Windsor Apartments 172 Prospect St

",False,-2.01838376101,False
611,"[7962, 8091]",66,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_66.png,36.3309076982,1.00919188051,"Wenderful Realty Apartments 451 Friendship

",False,-1.00919188051,True
612,"[8085, 8179]",67,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_67.png,147.342014554,1.00919188051,"St

",False,111.011106856,False
613,"[8205, 8331]",68,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_68.png,33.3033320567,1.00919188051,"Yorktown Village Apts 1-14 Ternay Gardens

",False,-3.02757564152,False
614,"[8329, 8433]",69,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_69.png,33.3033320567,1.00919188051,"Zinni Gene 2 Conduit St

",False,0.0,False
615,"[8587, 8703]",70,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_70.png,325.968977403,1.00919188051,"APIARISTS

",True,292.665645347,False
616,"[8839, 8963]",71,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_71.png,27.2481807736,1.00919188051,"Girouard G Thomas 48 Burlington St

",False,-6.05515128303,False
617,"[9096, 9221]",72,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_72.png,327.987361164,1.00919188051,"*APPLIANCES-HOUSEHOLD

",True,300.739180391,False
618,"[9350, 9459]",73,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_73.png,23.2114132516,1.00919188051,"SYDNEY SUPPLY CO 176 Union Av

",False,-4.03676752202,True
619,"[9475, 9586]",74,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_74.png,243.215243202,1.00919188051,"(02909), Tel (401) 944-0200 (See Index

",False,220.00382995,True
620,"[9595, 9701]",75,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_75.png,239.17847568,1.00919188051,"To Advertisers)

",False,215.967062428,False
621,"[9849, 9969]",76,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_76.png,319.91382612,1.00919188051,"APPRAISERS

",True,296.702412869,False
622,"[9969, 10215]",77,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_77.png,21.1930294906,1.00919188051,"GROSS G L Sr H J INC 1100 Turks

",False,-2.01838376101,True
623,"[10231, 10352]",78,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_78.png,241.196859441,1.00919188051,"Head Bldg, 76 Westminster St (02903)

",False,220.00382995,True
624,"[10353, 10462]",79,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_79.png,235.141708158,1.00919188051,"Tel 272-5400 (See Index To

",False,213.948678667,True
625,"[10477, 10585]",80,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_80.png,235.141708158,1.00919188051,"Advertisem)

",False,213.948678667,False
626,"[10601, 10709]",81,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_81.png,15.1378782076,1.00919188051,"JEROME APPRAISAL CO INC 290

",False,-6.05515128303,True
627,"[10725, 10837]",82,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_82.png,237.160091919,1.00919188051,"Westminster Mall (02903) Tel 331-2000

",False,222.022213711,True
628,"[10849, 10960]",83,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_83.png,233.123324397,1.00919188051,"(See Index To Advertisers)

",False,217.985446189,False
629,"[10969, 11087]",84,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_84.png,15.1378782076,1.00919188051,"Jerome Appraisal Service 290 Westminster St

",False,0.0,True
630,"[11093, 11187]",85,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_85.png,129.176560705,1.00919188051,"Rm 201

",False,114.038682497,False
631,"[11215, 11331]",86,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_86.png,15.1378782076,1.00919188051,"Raleigh James C M A I 111 Westminster St

",False,0.0,True
632,"[11339, 11433]",87,test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_87.png,127.158176944,1.00919188051,"Rm 908

",False,112.020298736,False
633,"[40, 181]",1,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_1.png,310.174262735,0.984680199157,"AQUARIUMS-PUBLIC

",True,,False
634,"[213, 421]",2,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_2.png,21.6629643815,0.984680199157,"V B Aquarium 265 Union Av

",False,-288.511298353,False
635,"[559, 675]",3,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_3.png,312.143623133,0.984680199157,"ARCHITECTS

",True,290.480658751,False
636,"[813, 919]",4,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_4.png,22.6476445806,0.984680199157,"Anderson Zane Architect Inc 128 N Main St

",False,0.984680199157,True
637,"[951, 1045]",5,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_5.png,134.901187285,0.984680199157,"Rm4

",False,113.238222903,False
638,"[1062, 1181]",6,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_6.png,22.6476445806,0.984680199157,"Architects Design Group The 1 Meeting St

",False,0.984680199157,False
639,"[1187, 1293]",7,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_7.png,22.6476445806,0.984680199157,"Barreto Mauricio 68 S Main St 3d Fl

",False,0.984680199157,False
640,"[1313, 1426]",8,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_8.png,22.6476445806,0.984680199157,"Bliss Randall W 229 Doyle Av

",False,0.984680199157,False
641,"[1438, 1550]",9,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_9.png,22.6476445806,0.984680199157,"Buffum Wm P Jr 15 Meeting St

",False,0.984680199157,False
642,"[1555, 1671]",10,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_10.png,20.6782841823,0.984680199157,"Cardarelli Richd J 1759 Mineral Spring Av(N

",False,-0.984680199157,True
643,"[1695, 1797]",11,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_11.png,134.901187285,0.984680199157,"Prov)

",False,114.222903102,False
644,"[1807, 1919]",12,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_12.png,19.6936039831,0.984680199157,"Castellucci Galli & Associates 223 Broadway

",False,-0.984680199157,False
645,"[1933, 2039]",13,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_13.png,19.6936039831,0.984680199157,"Cate Saml M 130 Westminster St Rm 48

",False,0.0,False
646,"[2057, 2179]",14,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_14.png,22.6476445806,0.984680199157,"Deacon COrp 187 Westminster St Rm 501

",False,2.95404059747,False
647,"[2181, 2287]",15,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_15.png,22.6476445806,0.984680199157,"Di Benedetto Associates 316 Pocasset Av Rm 3

",False,2.95404059747,False
648,"[2307, 2415]",16,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_16.png,20.6782841823,0.984680199157,"DI SAIA ASSOCIAT- ARCHITECTS 40

",False,0.984680199157,True
649,"[2433, 2537]",17,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_17.png,233.3692072,0.984680199157,"Fountain St Rm 705 (02903) Tel 401-

",False,213.675603217,True
650,"[2569, 2661]",18,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_18.png,233.3692072,0.984680199157,"421-4687

",False,213.675603217,False
651,"[2683, 2799]",19,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_19.png,22.6476445806,0.984680199157,"East Side Associates 324 Angel) St

",False,2.95404059747,False
652,"[2807, 2911]",20,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_20.png,21.6629643815,0.984680199157,"Ertel Michl L 130 Westminster St Rm 75

",False,1.96936039831,False
653,"[2931, 3035]",21,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_21.png,22.6476445806,0.984680199157,"Fink Charles B 130 Westminster St Rm 52

",False,2.95404059747,False
654,"[3057, 3173]",22,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_22.png,18.708923784,0.984680199157,"Gilbert & Maloney 170 Rhodes St

",False,-1.96936039831,False
655,"[3181, 3305]",23,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_23.png,21.6629643815,0.984680199157,"Haynes Irving B Associates 12 Thomas St

",False,2.95404059747,False
656,"[3307, 3410]",24,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_24.png,20.6782841823,0.984680199157,"Hill Robt E Archt 102 Waterman St Rm 14

",False,1.96936039831,False
657,"[3435, 3551]",25,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_25.png,19.6936039831,0.984680199157,"Howe Raymond 18 Calla St

",False,0.984680199157,False
658,"[3556, 3671]",26,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_26.png,20.6782841823,0.984680199157,"Interface Providence Inc 5 Steeple St Rm 201

",False,1.96936039831,False
659,"[3685, 3783]",27,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_27.png,20.6782841823,0.984680199157,"Keden Harel 121 Lorirner Av

",False,1.96936039831,False
660,"[3803, 3907]",28,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_28.png,20.6782841823,0.984680199157,"Kent-Cruise & Partners 187 Westminster St

",False,1.96936039831,True
661,"[3939, 4031]",29,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_29.png,132.931826886,0.984680199157,"Rm 501

",False,114.222903102,False
662,"[4055, 4174]",30,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_30.png,21.6629643815,0.984680199157,"Keyes Associates 321 S Main St

",False,2.95404059747,False
663,"[4179, 4279]",31,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_31.png,20.6782841823,0.984680199157,"Kolton Russell 73 Barnes St.

",False,0.984680199157,False
664,"[4305, 4403]",32,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_32.png,22.6476445806,0.984680199157,"Koubanis Brandreth Associates 170

",False,2.95404059747,True
665,"[4431, 4527]",33,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_33.png,130.962466488,0.984680199157,"Westminster St Rm 216

",False,111.268862505,False
666,"[4549, 4671]",34,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_34.png,24.6170049789,0.984680199157,"Lambarghini & Pipka Architects 36 Kennedy

",False,3.93872079663,True
667,"[4681, 4775]",35,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_35.png,134.901187285,0.984680199157,"Plaza Rm 517

",False,114.222903102,False
668,"[4803, 4901]",36,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_36.png,26.5863653773,0.984680199157,"Mallozzi America 8; Associates 170

",False,5.90808119494,True
669,"[4930, 5027]",37,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_37.png,134.901187285,0.984680199157,"Westminster St Rm 216

",False,114.222903102,False
670,"[5049, 5165]",38,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_38.png,26.5863653773,0.984680199157,"Mallozzi Associates 1270 Mineral Spring Av(N

",False,5.90808119494,True
671,"[5183, 5286]",39,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_39.png,136.870547683,0.984680199157,"Prov)

",False,116.192263501,False
672,"[5303, 5419]",40,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_40.png,21.6629643815,0.984680199157,"Markoff Henry W 221 Waterman St

",False,-0.984680199157,False
673,"[5426, 5540]",41,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_41.png,21.6629643815,0.984680199157,"Matrumalo Vincent A 2108 Mineral Spring

",False,0.0,True
674,"[5559, 5662]",42,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_42.png,130.962466488,0.984680199157,"Av(N Prov)

",False,109.299502106,False
675,"[5681, 5795]",43,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_43.png,22.6476445806,0.984680199157,"Millman Lester J 217 Angell St

",False,0.984680199157,False
676,"[5803, 5921]",44,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_44.png,22.6476445806,0.984680199157,"Providence Partnership-A Corp 25 Mill St

",False,0.984680199157,False
677,"[5927, 6049]",45,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_45.png,19.6936039831,0.984680199157,"Quinlivan Pierik & Krause 107 Hope St

",False,-1.96936039831,False
678,"[6053, 6171]",46,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_46.png,22.6476445806,0.984680199157,"Rakatansky Ira Inc 15 Meeting St

",False,2.95404059747,False
679,"[6179, 6277]",47,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_47.png,22.6476445806,0.984680199157,"Read Bruce C 1214 Arnold St

",False,2.95404059747,False
680,"[6299, 6415]",48,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_48.png,22.6476445806,0.984680199157,"Robinson Green Beretta Corp The 2 John St

",False,2.95404059747,False
681,"[6425, 6525]",49,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_49.png,24.6170049789,0.984680199157,"Russillo 81 Gaudet 357 Westminster St Rm 205

",False,4.92340099579,False
682,"[6548, 6667]",50,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_50.png,20.6782841823,0.984680199157,"Sturges Daughn & Salisbury 101 Dyer St 4th

",False,0.984680199157,True
683,"[6681, 6774]",51,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_51.png,134.901187285,0.984680199157,"Fl

",False,115.207583301,False
684,"[6801, 6901]",52,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_52.png,21.6629643815,0.984680199157,"Winsor David Smith 76 Dorrance St Rm 318

",False,1.96936039831,False
685,"[7055, 7172]",53,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_53.png,312.143623133,0.984680199157,"ARMATURE RE-WINDING

",True,292.45001915,False
686,"[7315, 7412]",54,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_54.png,20.6782841823,0.984680199157,"General Armature Service 270 Pearl St

",False,0.0,False
687,"[7441, 7537]",55,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_55.png,26.5863653773,0.984680199157,"L & G Armature & Son Inc 967 Westminster

",False,5.90808119494,True
688,"[7567, 7660]",56,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_56.png,134.901187285,0.984680199157,"St

",False,114.222903102,False
689,"[7817, 7933]",57,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_57.png,314.112983531,0.984680199157,"ARMORED CAR SERVICE

",True,293.434699349,False
690,"[7975, 7987]",58,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_58.png,564.221754117,0.984680199157,,False,543.543469935,False
691,"[8077, 8191]",59,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_59.png,28.5557257756,0.984680199157,"Brink's Inc 14 Cargill St

",False,7.87744159326,False
692,"[8202, 8307]",60,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_60.png,26.5863653773,0.984680199157,"International Armored Co Service (Ofcs) 34

",False,5.90808119494,True
693,"[8329, 8423]",61,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_61.png,137.855227882,0.984680199157,"Dike St

",False,117.1769437,False
694,"[8584, 8695]",62,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_62.png,313.128303332,0.984680199157,"ARMORIES

",True,292.45001915,False
695,"[8843, 8939]",63,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_63.png,26.5863653773,0.984680199157,"Benefit Street Arsenal 176 Benefit St

",False,0.0,False
696,"[9098, 9211]",64,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_64.png,314.112983531,0.984680199157,"ART GALLERIES

",True,287.526618154,False
697,"[9357, 9471]",65,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_65.png,24.6170049789,0.984680199157,"Aaron Gallery 166 Wickenden St

",False,-1.96936039831,False
698,"[9480, 9595]",66,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_66.png,24.6170049789,0.984680199157,"Archie Art Gallery 118 N Main St

",False,0.0,False
699,"[9607, 9703]",67,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_67.png,24.6170049789,0.984680199157,"Art Is On The Hill 417 Atwells Av

",False,0.0,False
700,"[9731, 9845]",68,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_68.png,23.6323247798,0.984680199157,"Aysavowell 7 Thomas St

",False,-0.984680199157,False
701,"[9855, 9975]",69,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_69.png,24.6170049789,0.984680199157,"Benefit Street Gallery And Antiques 125

",False,0.984680199157,True
702,"[9983, 10078]",70,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_70.png,136.870547683,0.984680199157,"Benefit St

",False,113.238222903,False
703,"[10106, 10219]",71,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_71.png,22.6476445806,0.984680199157,"Cabral Jose Gallery 218 Wickenden St

",False,-0.984680199157,False
704,"[10233, 10347]",72,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_72.png,26.5863653773,0.984680199157,"Donald Thomas Gallery 263 S Main St

",False,3.93872079663,False
705,"[10357, 10453]",73,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_73.png,26.5863653773,0.984680199157,"East St Center 10 East St

",False,3.93872079663,False
706,"[10480, 10595]",74,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_74.png,22.6476445806,0.984680199157,"Graphics One 56 Pine St 3d Fl

",False,0.0,False
707,"[10604, 10719]",75,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_75.png,24.6170049789,0.984680199157,"Hill-Side Art 81 Frame Gallery 149 Atwells

",False,1.96936039831,True
708,"[10733, 10825]",76,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_76.png,134.901187285,0.984680199157,"Av

",False,112.253542704,False
709,"[10856, 10972]",77,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_77.png,26.5863653773,0.984680199157,"Lenore Gray Gallery Inc 15 Meeting St

",False,3.93872079663,False
710,"[10981, 11079]",78,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_78.png,26.5863653773,0.984680199157,"Macomber Art Studio 101 Richmond St

",False,3.93872079663,False
711,"[11104, 11220]",79,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_79.png,21.6629643815,0.984680199157,"Tonoff Gallery 45 Peck St

",False,-0.984680199157,False
712,"[11229, 11345]",80,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_80.png,24.6170049789,0.984680199157,"Wheeler Gallery 228 Angel) St

",False,2.95404059747,False
713,"[32, 157]",1,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_1.png,299.827652241,0.976637303715,"ART GOODS

",True,,False
714,"[280, 399]",2,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_2.png,16.6028341632,0.976637303715,"Alert East Gallery ""725 Hope St

",False,-283.224818077,False
715,"[399, 501]",3,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_3.png,15.6261968594,0.976637303715,"Art Studios Inc The 17 Peck St

",False,-0.976637303715,False
716,"[653, 769]",4,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_4.png,302.757564152,0.976637303715,"ARTIFICIAL EYES

",True,287.131367292,False
717,"[899, 1021]",5,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_5.png,19.5327460743,0.976637303715,"Rhode Island Artificial Eye Studio 47 Snow St

",False,3.90654921486,False
718,"[1019, 1140]",6,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_6.png,16.6028341632,0.976637303715,"Smith Dwayne P 44 Washington St Rm 310

",False,0.976637303715,False
719,"[1267, 1389]",7,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_7.png,301.780926848,0.976637303715,"ARTIFICIAL FLOWERS AND

",True,286.154729989,False
720,"[1411, 1523]",8,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_8.png,444.36997319,0.976637303715,"FRUIT DEALERS

",True,428.743776331,True
721,"[1661, 1775]",9,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_9.png,18.5561087706,0.976637303715,"Miss Irma's Flowers 81 Pottery Co 222

",False,2.92991191115,True
722,"[1785, 1894]",10,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_10.png,125.986212179,0.976637303715,"Academy Av

",False,110.36001532,False
723,"[2025, 2143]",11,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_11.png,301.780926848,0.976637303715,"ARTIFICIAL FLOWERS AND

",True,286.154729989,False
724,"[2165, 2281]",12,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_12.png,445.346610494,0.976637303715,"FRUIT MFRS

",True,428.743776331,True
725,"[2420, 2519]",13,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_13.png,14.6495595557,0.976637303715,"California Artificial Flower Co Inc 400

",False,-1.95327460743,True
726,"[2543, 2637]",14,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_14.png,126.962849483,0.976637303715,"Reservoir Av

",False,112.313289927,False
727,"[2790, 2903]",15,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_15.png,302.757564152,0.976637303715,"ARTISTS

",True,288.108004596,False
728,"[3041, 3160]",16,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_16.png,16.6028341632,0.976637303715,"A J Q Products 385 Westminster St Rm 30

",False,1.95327460743,False
729,"[3161, 3277]",17,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_17.png,14.6495595557,0.976637303715,"Ad Maker Serv 86 Weybosset St Rm 401

",False,0.0,False
730,"[3281, 3395]",18,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_18.png,15.6261968594,0.976637303715,"Allen Irene B Mrs 19 Mt Hope Av

",False,0.976637303715,False
731,"[3401, 3499]",19,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_19.png,14.6495595557,0.976637303715,"Arita Akira 13 Pratt St

",False,0.0,False
732,"[3517, 3617]",20,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_20.png,16.6028341632,0.976637303715,"Arita Patricia Mrs 13 Pratt St

",False,1.95327460743,False
733,"[3633, 3735]",21,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_21.png,16.6028341632,0.976637303715,"Art Center Studio 111 Westminster St Rm

",False,1.95327460743,True
734,"[3761, 3853]",22,test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_22.png,124.032937572,0.976637303715,"2008

",False,109.383378016,False
